NAME,totalPop,whitePop,state,county,tract,block group,whitePercep,nonwhitePercep
"Block Group 2, Census Tract 389, Philadelphia County, Pennsylvania",1093,19,42,101,038900,2,0.01738334858188472,0.9826166514181153
"Block Group 3, Census Tract 389, Philadelphia County, Pennsylvania",840,45,42,101,038900,3,0.05357142857142857,0.9464285714285714
"Block Group 1, Census Tract 9800, Philadelphia County, Pennsylvania",1248,773,42,101,980000,1,0.6193910256410257,0.38060897435897434
"Block Group 3, Census Tract 369, Philadelphia County, Pennsylvania",2533,1379,42,101,036900,3,0.5444137386498223,0.45558626135017766
"Block Group 1, Census Tract 369, Philadelphia County, Pennsylvania",556,210,42,101,036900,1,0.3776978417266187,0.6223021582733813
"Block Group 3, Census Tract 373, Philadelphia County, Pennsylvania",1277,670,42,101,037300,3,0.5246671887235709,0.4753328112764291
"Block Group 1, Census Tract 373, Philadelphia County, Pennsylvania",1520,1520,42,101,037300,1,1.0,0.0
"Block Group 2, Census Tract 372, Philadelphia County, Pennsylvania",1454,1196,42,101,037200,2,0.8225584594222833,0.17744154057771666
"Block Group 1, Census Tract 372, Philadelphia County, Pennsylvania",1008,897,42,101,037200,1,0.8898809523809523,0.11011904761904767
"Block Group 1, Census Tract 383, Philadelphia County, Pennsylvania",1970,601,42,101,038300,1,0.3050761421319797,0.6949238578680204
"Block Group 2, Census Tract 383, Philadelphia County, Pennsylvania",990,331,42,101,038300,2,0.33434343434343433,0.6656565656565656
"Block Group 6, Census Tract 390, Philadelphia County, Pennsylvania",715,206,42,101,039000,6,0.2881118881118881,0.711888111888112
"Block Group 1, Census Tract 12.02, Philadelphia County, Pennsylvania",1214,1044,42,101,001202,1,0.8599670510708401,0.14003294892915985
"Block Group 5, Census Tract 12.02, Philadelphia County, Pennsylvania",854,816,42,101,001202,5,0.955503512880562,0.04449648711943799
"Block Group 3, Census Tract 12.02, Philadelphia County, Pennsylvania",899,753,42,101,001202,3,0.8375973303670745,0.1624026696329255
"Block Group 2, Census Tract 12.02, Philadelphia County, Pennsylvania",1327,1226,42,101,001202,2,0.9238884702336096,0.07611152976639035
"Block Group 2, Census Tract 12.01, Philadelphia County, Pennsylvania",1290,1091,42,101,001201,2,0.8457364341085272,0.15426356589147283
"Block Group 4, Census Tract 12.01, Philadelphia County, Pennsylvania",825,756,42,101,001201,4,0.9163636363636364,0.08363636363636362
"Block Group 4, Census Tract 8.03, Philadelphia County, Pennsylvania",1110,1006,42,101,000803,4,0.9063063063063063,0.09369369369369374
"Block Group 2, Census Tract 8.03, Philadelphia County, Pennsylvania",1120,1010,42,101,000803,2,0.9017857142857143,0.0982142857142857
"Block Group 2, Census Tract 42.02, Philadelphia County, Pennsylvania",1676,1128,42,101,004202,2,0.6730310262529833,0.3269689737470167
"Block Group 1, Census Tract 41.01, Philadelphia County, Pennsylvania",1464,440,42,101,004101,1,0.3005464480874317,0.6994535519125683
"Block Group 3, Census Tract 41.01, Philadelphia County, Pennsylvania",1766,601,42,101,004101,3,0.34031710079275196,0.6596828992072481
"Block Group 4, Census Tract 42.02, Philadelphia County, Pennsylvania",1452,823,42,101,004202,4,0.5668044077134986,0.4331955922865014
"Block Group 3, Census Tract 42.02, Philadelphia County, Pennsylvania",1343,1059,42,101,004202,3,0.7885331347728965,0.21146686522710345
"Block Group 3, Census Tract 55, Philadelphia County, Pennsylvania",3011,520,42,101,005500,3,0.17270009963467287,0.8272999003653272
"Block Group 1, Census Tract 69, Philadelphia County, Pennsylvania",949,28,42,101,006900,1,0.029504741833508957,0.9704952581664911
"Block Group 2, Census Tract 69, Philadelphia County, Pennsylvania",740,0,42,101,006900,2,0.0,1.0
"Block Group 3, Census Tract 70, Philadelphia County, Pennsylvania",829,104,42,101,007000,3,0.12545235223160434,0.8745476477683957
"Block Group 1, Census Tract 70, Philadelphia County, Pennsylvania",724,0,42,101,007000,1,0.0,1.0
"Block Group 5, Census Tract 70, Philadelphia County, Pennsylvania",951,0,42,101,007000,5,0.0,1.0
"Block Group 4, Census Tract 80, Philadelphia County, Pennsylvania",1063,33,42,101,008000,4,0.031044214487300093,0.9689557855126999
"Block Group 3, Census Tract 80, Philadelphia County, Pennsylvania",690,0,42,101,008000,3,0.0,1.0
"Block Group 1, Census Tract 94, Philadelphia County, Pennsylvania",947,0,42,101,009400,1,0.0,1.0
"Block Group 2, Census Tract 94, Philadelphia County, Pennsylvania",1650,7,42,101,009400,2,0.004242424242424243,0.9957575757575757
"Block Group 3, Census Tract 94, Philadelphia County, Pennsylvania",585,49,42,101,009400,3,0.08376068376068375,0.9162393162393162
"Block Group 3, Census Tract 95, Philadelphia County, Pennsylvania",561,0,42,101,009500,3,0.0,1.0
"Block Group 4, Census Tract 95, Philadelphia County, Pennsylvania",1534,0,42,101,009500,4,0.0,1.0
"Block Group 1, Census Tract 91, Philadelphia County, Pennsylvania",565,328,42,101,009100,1,0.5805309734513274,0.4194690265486726
"Block Group 1, Census Tract 103, Philadelphia County, Pennsylvania",1262,7,42,101,010300,1,0.005546751188589541,0.9944532488114105
"Block Group 3, Census Tract 105, Philadelphia County, Pennsylvania",1619,95,42,101,010500,3,0.05867819641754169,0.9413218035824583
"Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",292,0,42,101,010500,1,0.0,1.0
"Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",2603,2127,42,101,000300,2,0.8171340760660776,0.18286592393392243
"Block Group 1, Census Tract 3, Philadelphia County, Pennsylvania",802,583,42,101,000300,1,0.726932668329177,0.273067331670823
"Block Group 1, Census Tract 24, Philadelphia County, Pennsylvania",631,594,42,101,002400,1,0.9413629160063391,0.058637083993660855
"Block Group 4, Census Tract 24, Philadelphia County, Pennsylvania",634,465,42,101,002400,4,0.7334384858044164,0.2665615141955836
"Block Group 2, Census Tract 351, Philadelphia County, Pennsylvania",1881,1815,42,101,035100,2,0.9649122807017544,0.03508771929824561
"Block Group 3, Census Tract 353.01, Philadelphia County, Pennsylvania",597,469,42,101,035301,3,0.7855946398659966,0.21440536013400335
"Block Group 1, Census Tract 353.01, Philadelphia County, Pennsylvania",2734,2448,42,101,035301,1,0.8953913679590344,0.1046086320409656
"Block Group 1, Census Tract 199, Philadelphia County, Pennsylvania",708,301,42,101,019900,1,0.4251412429378531,0.5748587570621468
"Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania",1044,268,42,101,019900,2,0.2567049808429119,0.7432950191570882
"Block Group 1, Census Tract 315.01, Philadelphia County, Pennsylvania",1101,865,42,101,031501,1,0.7856494096276113,0.21435059037238868
"Block Group 1, Census Tract 305.01, Philadelphia County, Pennsylvania",1591,530,42,101,030501,1,0.3331238214959145,0.6668761785040855
"Block Group 2, Census Tract 305.01, Philadelphia County, Pennsylvania",2562,430,42,101,030501,2,0.1678376268540203,0.8321623731459797
"Block Group 3, Census Tract 305.02, Philadelphia County, Pennsylvania",674,215,42,101,030502,3,0.3189910979228487,0.6810089020771513
"Block Group 2, Census Tract 305.02, Philadelphia County, Pennsylvania",1756,177,42,101,030502,2,0.10079726651480637,0.8992027334851936
"Block Group 4, Census Tract 305.02, Philadelphia County, Pennsylvania",1766,137,42,101,030502,4,0.07757644394110985,0.9224235560588901
"Block Group 3, Census Tract 98.02, Philadelphia County, Pennsylvania",2026,227,42,101,009802,3,0.11204343534057255,0.8879565646594274
"Block Group 2, Census Tract 98.02, Philadelphia County, Pennsylvania",3152,202,42,101,009802,2,0.06408629441624365,0.9359137055837563
"Block Group 2, Census Tract 180.01, Philadelphia County, Pennsylvania",1172,974,42,101,018001,2,0.8310580204778157,0.16894197952218426
"Block Group 5, Census Tract 177.02, Philadelphia County, Pennsylvania",1127,504,42,101,017702,5,0.4472049689440994,0.5527950310559007
"Block Group 4, Census Tract 177.02, Philadelphia County, Pennsylvania",1022,355,42,101,017702,4,0.3473581213307241,0.6526418786692759
"Block Group 1, Census Tract 177.02, Philadelphia County, Pennsylvania",1000,171,42,101,017702,1,0.171,0.829
"Block Group 2, Census Tract 337.02, Philadelphia County, Pennsylvania",1598,1010,42,101,033702,2,0.6320400500625782,0.36795994993742176
"Block Group 2, Census Tract 81.01, Philadelphia County, Pennsylvania",1085,7,42,101,008101,2,0.0064516129032258064,0.9935483870967742
"Block Group 1, Census Tract 81.01, Philadelphia County, Pennsylvania",945,0,42,101,008101,1,0.0,1.0
"Block Group 3, Census Tract 81.01, Philadelphia County, Pennsylvania",602,0,42,101,008101,3,0.0,1.0
"Block Group 2, Census Tract 71.02, Philadelphia County, Pennsylvania",1710,0,42,101,007102,2,0.0,1.0
"Block Group 3, Census Tract 71.02, Philadelphia County, Pennsylvania",840,40,42,101,007102,3,0.047619047619047616,0.9523809523809523
"Block Group 1, Census Tract 71.02, Philadelphia County, Pennsylvania",974,8,42,101,007102,1,0.008213552361396304,0.9917864476386037
"Block Group 4, Census Tract 71.02, Philadelphia County, Pennsylvania",540,17,42,101,007102,4,0.03148148148148148,0.9685185185185186
"Block Group 5, Census Tract 71.02, Philadelphia County, Pennsylvania",751,0,42,101,007102,5,0.0,1.0
"Block Group 1, Census Tract 88.02, Philadelphia County, Pennsylvania",922,659,42,101,008802,1,0.7147505422993492,0.2852494577006508
"Block Group 2, Census Tract 88.02, Philadelphia County, Pennsylvania",1142,281,42,101,008802,2,0.24605954465849386,0.7539404553415061
"Block Group 3, Census Tract 88.02, Philadelphia County, Pennsylvania",3378,2306,42,101,008802,3,0.6826524570751924,0.3173475429248076
"Block Group 4, Census Tract 88.02, Philadelphia County, Pennsylvania",1439,970,42,101,008802,4,0.6740792216817234,0.3259207783182766
"Block Group 1, Census Tract 87.02, Philadelphia County, Pennsylvania",1485,751,42,101,008702,1,0.5057239057239057,0.4942760942760943
"Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",1841,742,42,101,008702,2,0.40304182509505704,0.596958174904943
"Block Group 1, Census Tract 87.01, Philadelphia County, Pennsylvania",1351,995,42,101,008701,1,0.7364914877868246,0.2635085122131754
"Block Group 4, Census Tract 114, Philadelphia County, Pennsylvania",1200,0,42,101,011400,4,0.0,1.0
"Block Group 2, Census Tract 113, Philadelphia County, Pennsylvania",774,0,42,101,011300,2,0.0,1.0
"Block Group 1, Census Tract 114, Philadelphia County, Pennsylvania",1905,18,42,101,011400,1,0.009448818897637795,0.9905511811023622
"Block Group 5, Census Tract 114, Philadelphia County, Pennsylvania",1657,48,42,101,011400,5,0.02896801448400724,0.9710319855159928
"Block Group 3, Census Tract 114, Philadelphia County, Pennsylvania",1179,0,42,101,011400,3,0.0,1.0
"Block Group 2, Census Tract 325, Philadelphia County, Pennsylvania",1600,1032,42,101,032500,2,0.645,0.355
"Block Group 4, Census Tract 325, Philadelphia County, Pennsylvania",1934,1443,42,101,032500,4,0.7461220268872802,0.25387797311271976
"Block Group 3, Census Tract 325, Philadelphia County, Pennsylvania",1742,1064,42,101,032500,3,0.6107921928817451,0.38920780711825487
"Block Group 1, Census Tract 325, Philadelphia County, Pennsylvania",771,481,42,101,032500,1,0.6238651102464332,0.3761348897535668
"Block Group 1, Census Tract 14, Philadelphia County, Pennsylvania",1926,1412,42,101,001400,1,0.7331256490134995,0.2668743509865005
"Block Group 2, Census Tract 14, Philadelphia County, Pennsylvania",816,557,42,101,001400,2,0.6825980392156863,0.3174019607843137
"Block Group 1, Census Tract 37.01, Philadelphia County, Pennsylvania",862,296,42,101,003701,1,0.3433874709976798,0.6566125290023201
"Block Group 4, Census Tract 37.01, Philadelphia County, Pennsylvania",1164,39,42,101,003701,4,0.03350515463917526,0.9664948453608248
"Block Group 5, Census Tract 37.01, Philadelphia County, Pennsylvania",850,15,42,101,003701,5,0.01764705882352941,0.9823529411764705
"Block Group 2, Census Tract 37.01, Philadelphia County, Pennsylvania",981,169,42,101,003701,2,0.17227319062181448,0.8277268093781855
"Block Group 1, Census Tract 287, Philadelphia County, Pennsylvania",1688,384,42,101,028700,1,0.22748815165876776,0.7725118483412322
"Block Group 2, Census Tract 287, Philadelphia County, Pennsylvania",839,236,42,101,028700,2,0.28128724672228844,0.7187127532777116
"Block Group 3, Census Tract 291, Philadelphia County, Pennsylvania",1276,213,42,101,029100,3,0.1669278996865204,0.8330721003134796
"Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",2072,217,42,101,029000,2,0.10472972972972973,0.8952702702702703
"Block Group 1, Census Tract 301, Philadelphia County, Pennsylvania",735,111,42,101,030100,1,0.1510204081632653,0.8489795918367347
"Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",1406,631,42,101,030100,5,0.4487908961593172,0.5512091038406828
"Block Group 3, Census Tract 301, Philadelphia County, Pennsylvania",911,530,42,101,030100,3,0.5817782656421515,0.4182217343578485
"Block Group 1, Census Tract 137, Philadelphia County, Pennsylvania",968,72,42,101,013700,1,0.0743801652892562,0.9256198347107438
"Block Group 3, Census Tract 137, Philadelphia County, Pennsylvania",1001,47,42,101,013700,3,0.04695304695304695,0.9530469530469531
"Block Group 2, Census Tract 137, Philadelphia County, Pennsylvania",529,240,42,101,013700,2,0.45368620037807184,0.5463137996219282
"Block Group 3, Census Tract 115, Philadelphia County, Pennsylvania",1404,130,42,101,011500,3,0.09259259259259259,0.9074074074074074
"Block Group 1, Census Tract 115, Philadelphia County, Pennsylvania",955,69,42,101,011500,1,0.07225130890052356,0.9277486910994764
"Block Group 3, Census Tract 259, Philadelphia County, Pennsylvania",707,13,42,101,025900,3,0.018387553041018388,0.9816124469589816
"Block Group 5, Census Tract 259, Philadelphia County, Pennsylvania",1419,0,42,101,025900,5,0.0,1.0
"Block Group 1, Census Tract 290, Philadelphia County, Pennsylvania",1123,27,42,101,029000,1,0.02404274265360641,0.9759572573463936
"Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",2377,1033,42,101,029000,3,0.43458140513251997,0.56541859486748
"Block Group 2, Census Tract 390, Philadelphia County, Pennsylvania",1513,158,42,101,039000,2,0.10442828816920026,0.8955717118307998
"Block Group 3, Census Tract 390, Philadelphia County, Pennsylvania",934,111,42,101,039000,3,0.11884368308351177,0.8811563169164882
"Block Group 7, Census Tract 390, Philadelphia County, Pennsylvania",979,252,42,101,039000,7,0.2574055158324821,0.7425944841675178
"Block Group 8, Census Tract 390, Philadelphia County, Pennsylvania",928,166,42,101,039000,8,0.1788793103448276,0.8211206896551724
"Block Group 1, Census Tract 390, Philadelphia County, Pennsylvania",1220,252,42,101,039000,1,0.20655737704918034,0.7934426229508197
"Block Group 4, Census Tract 390, Philadelphia County, Pennsylvania",773,38,42,101,039000,4,0.04915912031047866,0.9508408796895214
"Block Group 5, Census Tract 390, Philadelphia County, Pennsylvania",1196,292,42,101,039000,5,0.24414715719063546,0.7558528428093645
"Block Group 3, Census Tract 378, Philadelphia County, Pennsylvania",689,623,42,101,037800,3,0.9042089985486212,0.09579100145137875
"Block Group 1, Census Tract 378, Philadelphia County, Pennsylvania",1045,815,42,101,037800,1,0.7799043062200957,0.22009569377990434
"Block Group 3, Census Tract 377, Philadelphia County, Pennsylvania",486,34,42,101,037700,3,0.06995884773662552,0.9300411522633745
"Block Group 1, Census Tract 377, Philadelphia County, Pennsylvania",2607,1274,42,101,037700,1,0.4886843114691216,0.5113156885308784
"Block Group 5, Census Tract 266, Philadelphia County, Pennsylvania",357,3,42,101,026600,5,0.008403361344537815,0.9915966386554622
"Block Group 3, Census Tract 266, Philadelphia County, Pennsylvania",514,0,42,101,026600,3,0.0,1.0
"Block Group 8, Census Tract 266, Philadelphia County, Pennsylvania",732,0,42,101,026600,8,0.0,1.0
"Block Group 4, Census Tract 266, Philadelphia County, Pennsylvania",923,19,42,101,026600,4,0.020585048754062838,0.9794149512459371
"Block Group 7, Census Tract 266, Philadelphia County, Pennsylvania",1000,0,42,101,026600,7,0.0,1.0
"Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania",1633,5,42,101,020300,2,0.003061849357011635,0.9969381506429884
"Block Group 1, Census Tract 208, Philadelphia County, Pennsylvania",1495,651,42,101,020800,1,0.4354515050167224,0.5645484949832775
"Block Group 3, Census Tract 209, Philadelphia County, Pennsylvania",708,586,42,101,020900,3,0.827683615819209,0.17231638418079098
"Block Group 4, Census Tract 209, Philadelphia County, Pennsylvania",686,668,42,101,020900,4,0.9737609329446064,0.026239067055393583
"Block Group 2, Census Tract 209, Philadelphia County, Pennsylvania",831,734,42,101,020900,2,0.8832731648616126,0.11672683513838744
"Block Group 1, Census Tract 207, Philadelphia County, Pennsylvania",1749,1390,42,101,020700,1,0.7947398513436249,0.2052601486563751
"Block Group 4, Census Tract 207, Philadelphia County, Pennsylvania",1512,771,42,101,020700,4,0.5099206349206349,0.4900793650793651
"Block Group 2, Census Tract 184, Philadelphia County, Pennsylvania",1796,1754,42,101,018400,2,0.9766146993318485,0.023385300668151476
"Block Group 2, Census Tract 268, Philadelphia County, Pennsylvania",1494,20,42,101,026800,2,0.013386880856760375,0.9866131191432397
"Block Group 4, Census Tract 268, Philadelphia County, Pennsylvania",874,68,42,101,026800,4,0.07780320366132723,0.9221967963386728
"Block Group 1, Census Tract 319, Philadelphia County, Pennsylvania",1021,491,42,101,031900,1,0.48090107737512244,0.5190989226248776
"Block Group 1, Census Tract 136.02, Philadelphia County, Pennsylvania",663,507,42,101,013602,1,0.7647058823529411,0.23529411764705888
"Block Group 1, Census Tract 122.04, Philadelphia County, Pennsylvania",1864,453,42,101,012204,1,0.24302575107296137,0.7569742489270386
"Block Group 1, Census Tract 122.03, Philadelphia County, Pennsylvania",777,349,42,101,012203,1,0.4491634491634492,0.5508365508365508
